ID,Usuario,Texto,Seguidores,Siguiendo,Favoritos Cuenta,RTs,Favoritos Tweet,Fecha,Localizacion
ID,Usuario,Texto,Seguidores,Siguiendo,Favoritos Cuenta,RTs,Favoritos Tweet,Fecha,Localizacion
703006962108272641,zampatelmundo,Las 5 verdades sobre el #JamónIbérico 😋😋 #España #GastroBlog  https://t.co/uhHL0vIYbU,2143,394,185519,4,27,2018-04-26 21:02:35,"Madrid, Comunidad de Madrid"
332139737,viajeporelmundo,"RT @Hotel_Torres: Alta cocina de barrio, patatas fritas, jamón ibérico y huevos fritos con puntilla.
A veces menos, es más 😅🖐🏻
Foto 📷 de @a…",8605,2142,10145,1,0,2018-04-26 20:49:31,Gran Canaria
3093940544,rinconderachel,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",1937,869,23833,45,0,2018-04-26 20:14:53,
963115461981372421,JamonLaValla,"RT @caviardetrufa: #bruchtime #picapica #vermuttime¿Te apetece un poco de sobrasada de #cerdoiberico, sazonada con pimentón, sal y especias…",22,19,32,4,0,2018-04-26 19:49:29,
3362339853,RaicesSerranas,Aprovecha la oferta de #jamón o #paleta de #bellota #ibérico loncheado. En cómodos sobres envasados al vacío de 100… https://t.co/ne4XOytvrf,27,82,1,0,0,2018-04-26 19:11:33,"Jabugo, Andalucía"
4889540980,CavaSantaClara,"Hoy te proponemos un plan diferente!
Haz una pausa al mediodía y degusta una comida especial! 
Huevos estrellados c… https://t.co/G2r5fOmeJa",740,1194,205,1,0,2018-04-26 18:21:06,"León, España"
2894905355,MarionaLucas,"RT @IMPRO_PRIMO: Pues si alguien roba un #jamón que se lo traiga a la Jam que de ahí sacamos merienda.
@ccifuentes te sobra chorizo?
🍿Entra…",23,65,343,1,0,2018-04-26 17:51:22,
1978299817,LaGalamperna,RT @Carnicasmulas: #SabíasQue las distintas tonalidades de rojo del #jamón son debidos a la cantidad y la unión del hierro contenido https:…,2168,2092,6143,1,0,2018-04-26 17:11:42,Nava del Barco (Avila)
3971176359,bellezapercaleo,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",1010,804,11784,45,0,2018-04-26 16:45:19,"Madrid, Comunidad de Madrid"
4567012517,dulceespaciopan,Vamos a merendar!! Hoy escogemos estas #napolitanas saladas de #jamón y #queso https://t.co/hfxGX0fI5I,3,0,0,0,0,2018-04-26 16:40:11,"Zamora, Castilla y León"
846849177711775744,Embutidomallorc,"¿Se te hace agua la boca?🍝

✅Te presentamos el platillo del día #Jueves

👆🏻Crema de leche, cebolla, ajo y unos deli… https://t.co/srp7DguWpx",205,893,1704,0,1,2018-04-26 16:27:54,"Caracas, Venezuela"
576311262,CdeCarnica,732.944 jamones sellados con la contramarca @consorciojamon #jamon #SectorCárnico #producto ➡https://t.co/Z6ziyrZY6V https://t.co/Uw7bz1qJCZ,4918,370,90,1,2,2018-04-26 16:00:03,Madrid
374055421,JavierAbascal1,RT @LalolaGastrobar: Hola que tal ??? Hacemos un caldo?? #jamon #fondos #cocina #casqueria #lalola #Sevillahoy #FelizJueves https://t.co/fP…,1939,2497,8569,3,0,2018-04-26 15:50:36,
808760736109461504,RedkenCoC,"RT @jamonBEHER: .@AlimentariaBCN &amp; @Hostelcobcn 2018 cierran con éxito la priemera edición de esta gran plataforma ferial! 👏
Noticia: https…",84,161,9717,2,0,2018-04-26 15:34:59,
399103001,ruiz393,RT @LalolaGastrobar: Hola que tal ??? Hacemos un caldo?? #jamon #fondos #cocina #casqueria #lalola #Sevillahoy #FelizJueves https://t.co/fP…,142,139,687,3,0,2018-04-26 15:22:10,
344612671,Carnicasmulas,#SabíasQue las distintas tonalidades de rojo del #jamón son debidos a la cantidad y la unión del hierro contenido… https://t.co/xZ59HoD5bQ,7897,2689,1620,1,8,2018-04-26 15:04:05,Salamanca
4328193203,Olibher1965,¿Sabías que nuestros sobres de #jamon son internacionales? Como están envasados al vacío se pueden llevar en el avi… https://t.co/1ql2cauEXX,165,110,48,0,1,2018-04-26 15:00:28,"Valladolid, Castilla y León"
30939242,crisromero,"RT @artedepatanegra: El Regalo más importante.
Nueva entrada en nuestro blog.

https://t.co/4TjysedyML

https://t.co/BsjIE6iybM
#jamoniberi…",115,260,1956,2,0,2018-04-26 14:52:56,Madrid
314543791,marialopez170,"RT @caviardetrufa: #bruchtime #picapica #vermuttime¿Te apetece un poco de sobrasada de #cerdoiberico, sazonada con pimentón, sal y especias…",16,257,527,4,0,2018-04-26 14:16:38,
194041795,comejamon,"‼️N O V E D A D  en  C O M E J A M O N ‼️
Ven y prueba nuestro ComeSurtido de 5 bocadillos.
Y combínalos como tú qu… https://t.co/78Hrec373N",1670,1151,229,0,1,2018-04-26 14:14:40,"Paseo Sagasta 3, Zaragoza"
931482084291563521,genandaluz,"RT @jamonBEHER: .@AlimentariaBCN &amp; @Hostelcobcn 2018 cierran con éxito la priemera edición de esta gran plataforma ferial! 👏
Noticia: https…",360,422,3724,2,0,2018-04-26 14:08:08,"Sevilla, España"
931482084291563521,genandaluz,RT @LalolaGastrobar: Hola que tal ??? Hacemos un caldo?? #jamon #fondos #cocina #casqueria #lalola #Sevillahoy #FelizJueves https://t.co/fP…,360,422,3724,3,0,2018-04-26 14:02:43,"Sevilla, España"
861600258274586626,corteycataiber,"Calidad y buen hacer, señas de identidad de @Grupo_Anselmo_P, al que pertenece ""Corte &amp; Cata Ibéricos"" #jamoniberico https://t.co/nvyee6YXi9",135,209,45,1,5,2018-04-26 13:54:55,"Salamanca, España"
247195641,jamonBEHER,".@AlimentariaBCN &amp; @Hostelcobcn 2018 cierran con éxito la priemera edición de esta gran plataforma ferial! 👏
Notici… https://t.co/BVtqILh5g4",8860,2823,1188,2,4,2018-04-26 13:54:47,#Guijuelo. #Salamanca. España.
272508603,Giarmamo,"RT @caviardetrufa: #bruchtime #picapica #vermuttime¿Te apetece un poco de sobrasada de #cerdoiberico, sazonada con pimentón, sal y especias…",58,414,339,4,0,2018-04-26 13:41:18,"Barcelona, España"
938159915096559616,gourtfood,"RT @lizarran_precia: Has probado ya nuestras #croquetas de #jamoniberico?...😋

#Lizarran #Madrid #gastronomia #pinchos #tapas #salirpornadr…",461,548,5101,4,0,2018-04-26 13:38:07,Del Mundo!
3674188484,DANIELASCORT,"RT @lizarran_precia: Has probado ya nuestras #croquetas de #jamoniberico?...😋

#Lizarran #Madrid #gastronomia #pinchos #tapas #salirpornadr…",3978,2316,768,4,0,2018-04-26 13:35:58,"México, Distrito Federal"
857913081422389248,LeteTaberna,"#Setas con #jamon, combinación 👌 https://t.co/UxQzlgEfQm",113,124,624,0,0,2018-04-26 12:54:34,"San Sebastián, España"
938428303718912000,EmbutidosRicci,"Disfruta del delicioso sabor de nuestra Mortadela tipo Especial, date un gusto con cada mordida y consiente tu pala… https://t.co/NPV4ONLDkq",74,347,16,0,2,2018-04-26 12:31:02,"Carabobo, Venezuela"
454749526,aligarcialobato,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",1699,2947,25430,45,0,2018-04-26 12:26:24,Una malagueña en Almería
2754507310,BenitekaD,"RT @Extremadura_tur: A place to visit for the fans of superb ham https://t.co/9gHZ1GJRka
Somos destino pata negra. Descubre la Ruta del Jam…",669,1558,7271,7,0,2018-04-26 12:04:26,"Extremadura, España"
2274454165,Pontempleo,"Nuevas #fechas 📆 del #Curso de Corte de #Jamón: #martes 8, #miércoles 9 y #jueves 10 de #Mayo en nuestras instalaci… https://t.co/M6VzvlNg3y",206,384,2,0,0,2018-04-26 12:01:35,"Comarca do Deza, Padrón"
411037208,santirodrigomez,"RT @artedepatanegra: El Regalo más importante.
Nueva entrada en nuestro blog.

https://t.co/4TjysedyML

https://t.co/BsjIE6iybM
#jamoniberi…",35,56,252,2,0,2018-04-26 11:58:09,
784066683015204864,jamonmontellano,La #presa ibérica es un músculo situado en la cabeza del #lomo junto a la #paleta. Se trata de una carne muy rica y… https://t.co/dFC2f9oZmc,62,46,0,0,0,2018-04-26 11:50:06,"Salamanca, España"
975390411874291714,Vasllego_Detect,RT @SalamancaNegra: Comenzamos jornada. Hoy tenemos un programa cargadito. Tendremos sesiones de comunicaciones y la presencia de nuestro f…,11,32,0,8,0,2018-04-26 11:48:13,"País Vasco, España"
3926290660,juanant1972diy,RT @Cucharaenmaleta: Estas #napolitanas saladas rellenas de #jamón y #queso son una auténtica pasada: https://t.co/eu5bdj4gIu https://t.co/…,1697,2780,69048,1,0,2018-04-26 11:43:11,
3097124139,artedepatanegra,"El Regalo más importante.
Nueva entrada en nuestro blog.

https://t.co/4TjysedyML

https://t.co/BsjIE6iybM… https://t.co/UsckjRpyfc",72,116,19,2,2,2018-04-26 11:39:50,
1964702233,Cucharaenmaleta,Estas #napolitanas saladas rellenas de #jamón y #queso son una auténtica pasada: https://t.co/eu5bdj4gIu https://t.co/Pawt660qp5,6408,3516,103,1,1,2018-04-26 11:36:05,
964528123,JuanLuisMoren11,RT @JuanLuisMoren11: Esto tambien es interesante conocer: #infografia #jamon #iberico #precintos https://t.co/HyXi9pslCN,3005,2699,19613,1,0,2018-04-26 11:12:31,España
142260529,mariviespinosa,"RT @cadecordobaAE: El #jamón de #LosPedroches, representado por la @dolospedroches, estará presente en la 32 Edición del @SalondeGourmets q…",1545,1933,27356,3,0,2018-04-26 11:11:38,"Madrid, España"
76949674,VentePrivee_ES,"RT @caviardetrufa: #bruchtime #picapica #vermuttime¿Te apetece un poco de sobrasada de #cerdoiberico, sazonada con pimentón, sal y especias…",4842,1235,2024,4,0,2018-04-26 11:11:30,España
830480342251405312,RecetasExpress_,Judías verdes con jamón A MI MANERA https://t.co/sTjvBDdfV5 #jamon 😋,2874,1999,758,0,1,2018-04-26 11:07:46,España
2401444855,dolospedroches,"RT @cadecordobaAE: El #jamón de #LosPedroches, representado por la @dolospedroches, estará presente en la 32 Edición del @SalondeGourmets q…",1329,72,2044,3,0,2018-04-26 11:06:32,Los Pedroches
37015115,titanazul,RT @DeEnriqueTomas: ¿Has comprado varias sobres de #JamónIbérico loncheado y no sabes cómo conservarlos? Te lo explicamos al detalle 💡 en e…,236,2353,3325,1,0,2018-04-26 11:05:35,
920319504692994048,HamBot2,RT @jamon_tartessos: ¿Sabrías distinguir un buen #Jamon #Iberico? Que no te engañen! Ven a visitarnos a cualquier punto de venta #Tartessos…,47,1,0,1,0,2018-04-26 11:02:04,
582990086,CortijodeCanata,"Se acerca el #verano y os presentamos cómo hacer un buen #salmorejo ...🌞🍅

Truco final ➡ servirlo fresquito y decor… https://t.co/QLcVGtXF6Y",3830,5000,388,0,3,2018-04-26 11:00:08,Serón
3046210707,JuntaCordoba,"RT @cadecordobaAE: El #jamón de #LosPedroches, representado por la @dolospedroches, estará presente en la 32 Edición del @SalondeGourmets q…",2123,229,459,3,0,2018-04-26 10:47:59,Córdoba
2755008308,jamon_tartessos,¿Sabrías distinguir un buen #Jamon #Iberico? Que no te engañen! Ven a visitarnos a cualquier punto de venta… https://t.co/CCEO892wut,222,155,31,1,1,2018-04-26 10:45:07,Cumbres Mayores (Huelva)
472553294,LenRoldn,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",3031,3304,9290,45,0,2018-04-26 10:31:15,"Los pensamientos de un calderero, realismo ensoñado."
404399073,DeEnriqueTomas,¿Has comprado varias sobres de #JamónIbérico loncheado y no sabes cómo conservarlos? Te lo explicamos al detalle 💡… https://t.co/KgCE30mReU,2820,757,1764,1,3,2018-04-26 10:30:11,Nuestro Jamón no tiene límites
2527132447,caviardetrufa,"#bruchtime #picapica #vermuttime¿Te apetece un poco de sobrasada de #cerdoiberico, sazonada con pimentón, sal y esp… https://t.co/N8X0B2O3j6",121,187,155,4,5,2018-04-26 10:24:52,"Vallromanes, España"
103596271,seralgalvez,"RT @EscuelaJamon: ¿Pensando en el XXIX Salón del Jamón Ibérico Jerez de los Caballeros? 🤔
¡Os compartimos el programa! No perdáis detalle d…",1393,1980,48943,3,0,2018-04-26 10:18:05,"Zaragoza, España"
604471320,LalolaGastrobar,Hola que tal ??? Hacemos un caldo?? #jamon #fondos #cocina #casqueria #lalola #Sevillahoy #FelizJueves https://t.co/fPL6qDERky,7340,5562,7441,3,6,2018-04-26 10:14:18,Virgen del Aguila 8 (Sevilla)
920319504692994048,HamBot2,"RT @EscuelaJamon: ¿Pensando en el XXIX Salón del Jamón Ibérico Jerez de los Caballeros? 🤔
¡Os compartimos el programa! No perdáis detalle d…",47,1,0,3,0,2018-04-26 10:02:03,
274652228,Jamon_Lovers,"RT @EscuelaJamon: ¿Pensando en el XXIX Salón del Jamón Ibérico Jerez de los Caballeros? 🤔
¡Os compartimos el programa! No perdáis detalle d…",1975,624,6045,3,0,2018-04-26 10:00:44,Madrid
4914246754,ELeclerc_Esp,"¿Cómo cortar el #jamón en casa fácilmente?

Las claves, aquí ➤ https://t.co/HpnZXyh8l1

#Alimentación #Consejos https://t.co/66qlsPoGtg",1024,345,1159,0,2,2018-04-26 09:55:05,
813486230247800832,ElMolinoAceite,"¿Sabes que le pega a nuestro #aceitedeoliva? Maridaje del aceite de oliva #picual: 
#Guisos y frituras
#pulpo a la… https://t.co/QYgzW1xH3G",21,25,0,0,0,2018-04-26 09:45:05,"Alcalá la Real, España"
888491665,Arinaneibericos,RT @EligetuIberico: Medios internacionales como @RFI (Radio Francia Internacional) ponen en valor el esfuerzo para garantizar la trazabilid…,1133,977,10041,5,0,2018-04-26 09:33:15,leioa(Bizkaia)
920319504692994048,HamBot2,"RT @cortijoolivar: Y ese sabor a jamón ibérico... ¡no esperes más que ya es jueves!
😋😋😃😃
El segundo placer de su vida.
#cortijodelolivar #p…",47,1,0,1,0,2018-04-26 09:32:03,
3155707659,cadecordobaAE,"El #jamón de #LosPedroches, representado por la @dolospedroches, estará presente en la 32 Edición del… https://t.co/wdU4lMmRoe",2725,2347,617,3,4,2018-04-26 09:30:12,Córdoba (Andalucía)
278215308,EscuelaJamon,"¿Pensando en el XXIX Salón del Jamón Ibérico Jerez de los Caballeros? 🤔
¡Os compartimos el programa! No perdáis det… https://t.co/LxnsisNGt0",1512,238,549,3,5,2018-04-26 09:30:00,España
232134147,LaOnuba,Vivir sin red | Tecnología | EL PAÍS https://t.co/GN4xwi5om6 #Huelva #Jamón #SinConexión #Internet,1153,1034,2798,0,0,2018-04-26 09:17:44,España
413798745,canelaYclavo_AC,RT @sanchezalcaraz_: ¡Así de irresistibles lucen nuestros loncheados al plato de jamón de cebo raza ibérica! ¡Listos para disfrutar! ❤ Ya p…,222,282,92,3,0,2018-04-26 09:00:14,España
2831287463,cortijoolivar,"Y ese sabor a jamón ibérico... ¡no esperes más que ya es jueves!
😋😋😃😃
El segundo placer de su vida.… https://t.co/DP8Pt05lrh",81,285,0,1,0,2018-04-26 09:00:11,Arcos de la Frontera
963163811418165250,may_bellot,RT @sanchezalcaraz_: ¡Así de irresistibles lucen nuestros loncheados al plato de jamón de cebo raza ibérica! ¡Listos para disfrutar! ❤ Ya p…,8,15,62,3,0,2018-04-26 08:59:36,"L'Eliana, España"
1458949904,Llorente67,RT @sanchezalcaraz_: ¡Así de irresistibles lucen nuestros loncheados al plato de jamón de cebo raza ibérica! ¡Listos para disfrutar! ❤ Ya p…,124,254,937,3,0,2018-04-26 08:56:02,
4566635415,sanchezalcaraz_,¡Así de irresistibles lucen nuestros loncheados al plato de jamón de cebo raza ibérica! ¡Listos para disfrutar! ❤ Y… https://t.co/vMnUZPbDt3,308,172,435,3,4,2018-04-26 08:47:16,Casarrubios del Monte
2482201326,planvex,"RT @Extremadura_tur: A place to visit for the fans of superb ham https://t.co/9gHZ1GJRka
Somos destino pata negra. Descubre la Ruta del Jam…",6252,4538,14141,7,0,2018-04-26 08:47:03,Norte de Extremadura
163859380,TONICRUZ1,Bocadillo de jamón en pan vegano. El Yin y el Yang de la alimentación (se nos va de las manos) #fit #vegano #jamon… https://t.co/4tJI8QNV2o,6746,2716,13861,0,4,2018-04-26 08:35:44,
435118298,SPCJCORTADORES,¡Es una maravilla recibir a alumnos desde todos los puntos de España! Desde Palma de Mallorca Pedro vino a la sede… https://t.co/34u7naBbwr,1256,305,2226,0,5,2018-04-26 08:35:04,"C/Brasil ,28,Torrejon de Ardoz"
984403177217937409,IMPRO_PRIMO,"Pues si alguien roba un #jamón que se lo traiga a la Jam que de ahí sacamos merienda.
@ccifuentes te sobra chorizo?… https://t.co/aLTP6EoT3a",7,62,24,1,1,2018-04-26 08:34:51,"Barcelona, Espanya"
982309272993361920,EBDrinks,RT @aragonalimentos: Isidro cortador de @JamondeTeruelDO en #Aratur 12-14/05 en @CongresosZgz #Expo promocionado nuestro riquísimo #Jamon h…,14,67,97,4,0,2018-04-26 08:34:11,"Zaragoza, España"
389556614,FerValmaseda,RT @CiudadesAVE: Ven rápido y descubre la amplia variedad gastronómica basada en los productos del cerdo ibérico  🐖 que #VillanuevaDeCórdob…,2122,1427,47,3,0,2018-04-26 08:09:11,España
135080078,ElPozoAlimenta,"El pata negra del #Jamón blanco 🔝🔝🔝 Jamón Bodega #ElPozo, #DichoAsíSí 😃

➡ https://t.co/VtLt5Uc97j https://t.co/FrPVg17EdO",14140,528,5816,1,3,2018-04-26 08:07:08,"Alhama de Murcia, Murcia"
277998985,SpainInRussia,RT @CiudadesAVE: Ven rápido y descubre la amplia variedad gastronómica basada en los productos del cerdo ibérico  🐖 que #VillanuevaDeCórdob…,1817,772,33933,3,0,2018-04-26 07:51:12,
2990522481,1ed06e2568ac4d8,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",1746,129,87325,45,0,2018-04-26 07:48:12,luismiguelparrilla2014@gmail.c
3546401723,Maria_Rocio_L,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",10011,9266,80813,45,0,2018-04-26 07:44:47,
177486348,TurismoBadajoz,"RT @Extremadura_tur: A place to visit for the fans of superb ham https://t.co/9gHZ1GJRka
Somos destino pata negra. Descubre la Ruta del Jam…",3140,172,310,7,0,2018-04-26 07:36:13,"Badajoz, España"
275456958,byjuliaserrano,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",8599,5460,49110,45,0,2018-04-26 07:17:17,Córdoba - España
874384079013244929,MencasGourmet,Te has preguntado alguna vez por qué aparecen puntitos blancos en el #JamónIbérico??? 🐷 Se llama #Tirosina y en est… https://t.co/cEatGq2ae6,56,7,52,1,0,2018-04-26 06:56:47,"Salamanca, España"
393550478,carnicasmencas,Te has preguntado alguna vez por qué aparecen puntitos blancos en el #JamónIbérico??? 🐷 Se llama #Tirosina y en est… https://t.co/l7o4Z4HdiX,106,119,10039,0,1,2018-04-26 06:55:54,"Salamanca, España"
2203313987,naranjasfoios,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",6608,6516,45980,45,0,2018-04-26 06:44:22,"Foios, España"
917134082735296512,LosJamonesLH,Recuerda la norma de @EligetuIberico #ASICI la regulación vigente de #JamónIbérico obliga a identificar la pieza co… https://t.co/cxbdGkRZDC,878,4981,5275,1,4,2018-04-26 06:40:49,España
426468240,_Lamauri,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",846,329,20548,45,0,2018-04-26 06:22:25, (Madrid)
77454986,masqueropa,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",2448,434,45639,45,0,2018-04-26 06:17:42,"Zaragoza, España"
2869366968,flashmodainout,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",2327,854,38342,45,0,2018-04-26 06:14:34,
90144332,dinamiza,¡El Diario de DINAMIZA está disponible! https://t.co/IzpUusCNdR Gracias a @Extremadura_tur #jamón #gastronomía,1502,1306,1729,0,0,2018-04-26 06:06:23,Madrid - Spain
2472182855,MJ18768923,RT @JamonBlazquez: #SabiasQue las diferentes partes del #jamón proporcionan información sobre los estados de curación y tipos de corte.Te s…,23,138,5824,4,0,2018-04-26 06:00:18,
2205751675,_vuelvoalpueblo,¡Noticias #VuelvoalPueblo está disponible! https://t.co/tBGDtzNknK #jamón #gastronomía,2563,2282,3942,0,0,2018-04-26 05:30:49,
92855112,Ariencilla,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",4871,1993,54352,45,0,2018-04-26 05:29:26,"Valencia, España"
297900722,JaviMoyaRufino,#aracenanoticias #BLogBreves2018 el Puerto de #Huelva que preside el serrano José Luis Ramos tendrá nueva LONJA en… https://t.co/F7euMI0cWi,1341,1407,13122,0,0,2018-04-26 05:10:05,Aracena (Huelva)
2254926538,Isa199434,"RT @Extremadura_tur: A place to visit for the fans of superb ham https://t.co/9gHZ1GJRka
Somos destino pata negra. Descubre la Ruta del Jam…",44,77,1371,7,0,2018-04-26 04:35:43,
1302654056,CosasDeRosa,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",5196,3421,87560,45,0,2018-04-26 03:58:23,Madrid
85418357,_maresa,"Siguiendo la moda de @lopezobrador_ , uno de los dueños del #PataNegra #cdmx tambiéeeeen anda en Jetta jajajjajajaj… https://t.co/jVESoe0Tb0",1836,1130,1619,0,0,2018-04-26 03:09:10,El corazón de México
110771017,romanorvm,RT @JaujaCocinaMex: Rollitos de #Jamón y #Queso para los #Niños. Qué buen rollo. #Receta : https://t.co/Rjz9hKBYrw @Grupo_Bimbo @alpuraofic…,2947,3221,1348,4,0,2018-04-26 01:24:06,caracas
272904005,BereniceOBADIA,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",1702,843,52289,45,0,2018-04-26 01:11:08,France
1270972968,magdaaparicio76,RT @CarlosJRubiofm: @gema078 @Mijaresx Te quiero mucho #PataNegra,289,127,31236,3,0,2018-04-25 23:12:46,Madrid España
964101645373247488,scalenergy,"¿En tu país como lo llaman?

#RicciEmbutido #Embutido #Embutidos #Jamón #Charcuteria #Charcutería #Comida… https://t.co/wq57EndGdi",146,98,36,0,0,2018-04-25 23:09:24,"Murcia, España"
4861372603,Fansdelaradio,RT @CarlosJRubiofm: @gema078 @Mijaresx Te quiero mucho #PataNegra,3307,1172,36479,3,0,2018-04-25 23:02:26,"Madrid, España"
306883104,CarlosJRubiofm,RT @CarlosJRubiofm: @gema078 @Mijaresx Te quiero mucho #PataNegra,11241,10314,55466,3,0,2018-04-25 23:01:40,"Madrid, España"
306883104,CarlosJRubiofm,@gema078 @Mijaresx Te quiero mucho #PataNegra,11241,10314,55466,3,4,2018-04-25 23:01:33,"Madrid, España"
802252602368999425,dreamsatfifty,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",828,696,4314,45,0,2018-04-25 22:49:05,
1267839031,m_ontoba,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",6194,2601,89052,45,0,2018-04-25 22:45:23,
845262917377372163,SanditEmbutidos,"¿Cuál de nuestras lineas de jamón prefieres para la comida de todas tus mañanas?

Déjanos tu respuesta en los comen… https://t.co/z3rYwdTgXt",42,56,63,0,0,2018-04-25 22:40:20,
862562895045042176,AIAljama,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",3538,3077,28274,45,0,2018-04-25 22:34:08,"Torrelodones, España"
2804769407,AlmaModaAldia,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",4385,1022,49559,45,0,2018-04-25 22:17:17,
846849177711775744,Embutidomallorc,"¡Mi mami prefiere #Mallorca!❤️

Bríndale a tu familia calidad y un delicioso sabor español con nuestra línea de emb… https://t.co/Un6Yab37yj",205,893,1704,0,1,2018-04-25 22:06:17,"Caracas, Venezuela"
3254821295,1001zapatos,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",4060,1032,19967,45,0,2018-04-25 22:05:10,"Sevilla, Andalucía, España "
2867318470,alfchoice,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",2037,988,19896,45,0,2018-04-25 22:04:47,España
804098952,IbericosPerera,"Los caminos del #jamon de #Extremadura, destino #patanegra https://t.co/cYSPuJROkt vía @planvex",945,644,5829,0,2,2018-04-25 21:55:20,Badajoz (Extremadura)
905793908332011520,distdeleca,"#QuesoPirineo marca #FlorDeAragua a un precio de oferta al #Mayor y #Detal , ¡DISPONIBLE! en nuestra tienda... ¡a p… https://t.co/FWMud03zPG",29,155,90,0,0,2018-04-25 21:54:42,cagua
905793908332011520,distdeleca,"#JabonDeBaño marca #Harmony a un precio de oferta, ¡DISPONIBLE! en nuestra tienda... ¡a precios increíbles!… https://t.co/B74CZ3da8U",29,155,90,0,0,2018-04-25 21:53:48,cagua
438172499,aeceriber,RT @EligetuIberico: El nuevo acuerdo de comercio entre la UE y México elimina los aranceles del 10% para las exportaciones de porcino. Espa…,1478,618,744,4,0,2018-04-25 21:41:53,Zafra
438172499,aeceriber,RT @EligetuIberico: Medios internacionales como @RFI (Radio Francia Internacional) ponen en valor el esfuerzo para garantizar la trazabilid…,1478,618,744,5,0,2018-04-25 21:40:39,Zafra
936707049114791936,gourmet_roja,El mejor #jamon de España al servicio de la mejor selección del mundo @SeFutbol @rfef @espanaembutidos… https://t.co/H4WtK9oOP1,184,589,1178,0,4,2018-04-25 21:30:15,"Madrid, Comunidad de Madrid"
153959243,Nesy21,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",3197,4643,28938,45,0,2018-04-25 21:24:00,
3250926598,oscarpuntozero,Los manjares más caros del mundo... #foodporn #lujo #manjares #caviar #jamon #trufa #exclusividad #wagyu #kobe… https://t.co/8fOCYQaWhe,43,140,149,0,1,2018-04-25 21:23:09,
1435682023,baezmalyo,RT @baezmalyo: chiquititoooo 😐 #jamón #adcfamily 🤣 https://t.co/ygjl3XTRt0,1962,246,15426,230,0,2018-04-25 21:13:15,en los niuyores
771291790607605760,WhynotShopper,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",1815,647,34900,45,0,2018-04-25 21:01:41,Barcelona 
